" 149180130","ISTEBNA","Olza (114)","2018","04","10",999,"03","3",""
" 149180130","ISTEBNA","Olza (114)","2018","04","11",999,"03","3",""
" 149180130","ISTEBNA","Olza (114)","2018","04","12",999,"03","3",""
" 149180130","ISTEBNA","Olza (114)","2018","04","20",999,"03","5",""
" 149180130","ISTEBNA","Olza (114)","2018","04","21",999,"03","8",""
" 149180130","ISTEBNA","Olza (114)","2018","04","22",999,"03","8",""
" 149180130","ISTEBNA","Olza (114)","2018","04","23",999,"03","5",""
" 149180130","ISTEBNA","Olza (114)","2018","04","24",999,"03","8",""
" 149180130","ISTEBNA","Olza (114)","2018","04","25",2,"04","0",""
" 149180130","ISTEBNA","Olza (114)","2018","04","26",999,"04","0",""
" 149180130","ISTEBNA","Olza (114)","2018","04","27",999,"04","0",""
" 149180130","ISTEBNA","Olza (114)","2018","04","28",5,"04","0",""
" 149180130","ISTEBNA","Olza (114)","2018","05","01",999,"04","0",""
" 149180130","ISTEBNA","Olza (114)","2018","05","02",999,"04","0",""
" 149180130","ISTEBNA","Olza (114)","2018","05","03",999,"04","0",""
" 149180130","ISTEBNA","Olza (114)","2018","05","04",999,"04","0",""
" 149180130","ISTEBNA","Olza (114)","2018","05","05",999,"04","0",""
" 149180130","ISTEBNA","Olza (114)","2018","05","06",999,"04","0",""
" 149180130","ISTEBNA","Olza (114)","2018","05","07",999,"04","0",""
" 149180130","ISTEBNA","Olza (114)","2018","05","08",999,"04","0",""
" 149180130","ISTEBNA","Olza (114)","2018","05","09",999,"03","8",""
" 149180130","ISTEBNA","Olza (114)","2018","05","10",999,"03","5",""
" 149180130","ISTEBNA","Olza (114)","2018","05","20",999,"03","3",""
" 149180130","ISTEBNA","Olza (114)","2018","05","21",999,"03","5",""
" 149180130","ISTEBNA","Olza (114)","2018","05","22",999,"03","5",""
" 149180130","ISTEBNA","Olza (114)","2018","05","23",999,"03","3",""
" 149180130","ISTEBNA","Olza (114)","2018","05","24",999,"03","3",""
" 149180060","CIESZYN","Olza (114)","2018","04","25",999,"03","3",""
" 149180060","CIESZYN","Olza (114)","2018","04","26",999,"03","5",""
" 149180060","CIESZYN","Olza (114)","2018","04","27",999,"03","7",""
" 149180060","CIESZYN","Olza (114)","2018","04","28",999,"03","7",""
" 149180060","CIESZYN","Olza (114)","2018","05","01",999,"03","8",""
" 149180060","CIESZYN","Olza (114)","2018","05","02",999,"03","8",""
" 149180060","CIESZYN","Olza (114)","2018","05","03",999,"03","8",""
" 149180060","CIESZYN","Olza (114)","2018","05","04",999,"03","9",""
" 149180060","CIESZYN","Olza (114)","2018","05","05",999,"03","8",""
" 149180060","CIESZYN","Olza (114)","2018","05","06",999,"03","2",""
" 149180060","CIESZYN","Olza (114)","2018","05","07",999,"03","1",""
" 149180070","CIESZYN","M≥ynÛwka (11448)","2018","04","25",999,"03","1",""
" 149180070","CIESZYN","M≥ynÛwka (11448)","2018","04","26",999,"04","0",""
" 149180070","CIESZYN","M≥ynÛwka (11448)","2018","04","27",999,"04","0",""
" 149180070","CIESZYN","M≥ynÛwka (11448)","2018","04","28",2,"04","0",""
" 149180070","CIESZYN","M≥ynÛwka (11448)","2018","05","01",3,"04","0",""
" 149180070","CIESZYN","M≥ynÛwka (11448)","2018","05","02",3,"04","0",""
" 149180070","CIESZYN","M≥ynÛwka (11448)","2018","05","03",4,"04","0",""
" 149180070","CIESZYN","M≥ynÛwka (11448)","2018","05","04",999,"04","0",""
" 149180070","CIESZYN","M≥ynÛwka (11448)","2018","05","05",4,"04","0",""
" 149180070","CIESZYN","M≥ynÛwka (11448)","2018","05","06",999,"04","0",""
" 149180070","CIESZYN","M≥ynÛwka (11448)","2018","05","07",4,"04","0",""
" 149180070","CIESZYN","M≥ynÛwka (11448)","2018","05","08",999,"03","1",""
" 149180050","ZEBRZYDOWICE","PiotrÛwka (1146)","2018","04","27",999,"03","0",""
" 149180050","ZEBRZYDOWICE","PiotrÛwka (1146)","2018","04","28",999,"03","0",""
" 150180120","TWOR”G MA£Y","Bierawka (1158)","2018","04","27",999,"03","2",""
" 150180120","TWOR”G MA£Y","Bierawka (1158)","2018","04","28",999,"03","3",""
" 150180120","TWOR”G MA£Y","Bierawka (1158)","2018","05","01",999,"03","3",""
" 150180120","TWOR”G MA£Y","Bierawka (1158)","2018","05","02",999,"03","3",""
" 150180120","TWOR”G MA£Y","Bierawka (1158)","2018","05","03",999,"03","3",""
" 150170110","PRUDNIK","Prudnik (11764)","2018","04","22",999,"03","0",""
" 150180190","KRUPSKI M£YN","Ma≥a Panew (118)","2018","04","26",999,"03","2",""
" 150180190","KRUPSKI M£YN","Ma≥a Panew (118)","2018","04","27",999,"03","2",""
" 150180190","KRUPSKI M£YN","Ma≥a Panew (118)","2018","04","28",999,"06","5",""
" 150180190","KRUPSKI M£YN","Ma≥a Panew (118)","2018","05","01",999,"03","4",""
" 150180190","KRUPSKI M£YN","Ma≥a Panew (118)","2018","05","02",999,"03","5",""
" 150180190","KRUPSKI M£YN","Ma≥a Panew (118)","2018","05","03",999,"03","5",""
" 150180190","KRUPSKI M£YN","Ma≥a Panew (118)","2018","05","04",999,"03","5",""
